Topic_ID,Created_Year,Created_Month,Topic_Original_Title,Provider_ID,Topic_Desc,Topic_Volume,Topic_Issue,Topic_Counter,Topic_Language,Topic_UID,CategoryID,Topic_Archived
7548,2023,07_July,To a God Unknown,1,Nam autem ut. Quod corrupti ut.,2023,7,0,en,7548_1,1,0
7549,2023,07_July,The Yellow Meads of Asphodel,1,Ut quia corporis. Quia provident sed.,2023,7,0,en,7549_1,1,0
7550,2023,07_July,Blithe Spirit,1,Aperiam inventore sunt. Ipsa temporibus eum.,2023,7,0,en,7550_1,1,0
7551,2023,07_July,A Glass of Blessings,1,Eum et possimus. Consequatur distinctio unde.,2023,7,0,en,7551_1,1,0
7552,2023,07_July,When the Green Woods Laugh,1,Veniam debitis facilis. Libero nihil autem.,2023,7,0,en,7552_1,1,0
7553,2023,07_July,Let Us Now Praise Famous Men,1,Voluptate ut voluptatem. Quaerat quibusdam cum.,2023,7,0,en,7553_1,1,0
7554,2023,05_May,Gone with the Wind,3,Aut eligendi rerum. Quo accusamus nisi.,2023,5,0,en,7554_1,1,0
7555,2023,05_May,The Soldier's Art,3,Ut aut qui. Eum nobis quia.,2023,5,0,en,7555_1,1,0
7556,2023,05_May,Wildfire at Midnight,3,Voluptatem aut aut. Consequuntur corporis quis.,2023,5,0,en,7556_1,1,0
7557,2023,05_May,Unweaving the Rainbow,3,Et aut eum. Enim amet vel.,2023,5,0,en,7557_1,1,0
7558,2023,05_May,The Way of All Flesh,3,Cupiditate officiis temporibus. Sint et beatae.,2023,5,0,en,7558_1,1,0
7559,2023,05_May,It's a Battlefield,3,Voluptatem et sint. Sed ducimus occaecati.,2023,5,0,en,7559_1,1,0
7560,2023,05_May,To a God Unknown,3,Eum dolorum aut. Ut dolorem quidem.,2023,5,0,en,7560_1,1,0
7561,2023,05_May,No Country for Old Men,3,Excepturi cumque odio. Laborum praesentium dolor.,2023,5,0,en,7561_1,1,0
7562,2023,05_May,Little Hands Clapping,3,Non commodi esse. Libero aliquam magni.,2023,5,0,en,7562_1,1,0
7563,2023,05_May,In a Dry Season,3,Necessitatibus dolorem consequatur. Quas distinctio qui.,2023,5,0,en,7563_1,1,0
7564,2023,05_May,Cabbages and Kings,3,Qui ex fugit. Rerum praesentium dicta.,2023,5,0,en,7564_1,1,0
7565,2023,05_May,The Skull Beneath the Skin,3,Quo commodi magnam. Amet ullam et.,2023,5,0,en,7565_1,1,0
7566,2023,05_May,O Jerusalem!,3,Ea iusto rerum. Optio repudiandae pariatur.,2023,5,0,en,7566_1,1,0
7567,2023,05_May,"Those Barren Leaves, Thrones, Dominations",3,Accusamus ut nam. Incidunt dolor eum.,2023,5,0,en,7567_1,1,0
7568,2023,05_May,Unweaving the Rainbow,3,Et non a. Dolor maiores debitis.,2023,5,0,en,7568_1,1,0
7569,2023,05_May,Unweaving the Rainbow,3,Voluptatem culpa sapiente. A sed debitis.,2023,5,0,en,7569_1,1,0
7570,2023,05_May,Antic Hay,3,Impedit nam pariatur. Quod eos rerum.,2023,5,0,en,7570_1,1,0
7571,2023,07_July,Pale Kings and Princes,6,,2023,7,0,en,7571_1,1,0
7572,2023,07_July,The Moving Finger,6,,2023,7,0,en,7572_1,1,0
7573,2023,07_July,Blithe Spirit,6,,2023,7,0,en,7573_1,1,0
7574,2023,07_July,Fear and Trembling,6,,2023,7,0,en,7574_1,1,0
7575,2023,07_July,From Here to Eternity,6,,2023,7,0,en,7575_1,1,0
7576,2023,07_July,Lilies of the Field,6,,2023,7,0,en,7576_1,1,0
7577,2023,07_July,The Line of Beauty,6,,2023,7,0,en,7577_1,1,0
7578,2023,07_July,In Dubious Battle,6,,2023,7,0,en,7578_1,1,0
7579,2023,07_July,I Know Why the Caged Bird Sings,6,,2023,7,0,en,7579_1,1,0
7580,2023,07_July,A Time to Kill,6,,2023,7,0,en,7580_1,1,0
7581,2023,07_July,The Yellow Meads of Asphodel,6,,2023,7,0,en,7581_1,1,0
7582,2023,07_July,Mother Night,6,,2023,7,0,en,7582_1,1,0
7583,2023,08_August,"Absalom, Absalom!",1,Incidunt minus fugiat. Adipisci qui delectus.,2023,8,0,en,7583_1,1,0
7584,2023,08_August,For Whom the Bell Tolls,1,Est quis non. Aut explicabo dolore.,2023,8,0,en,7584_1,1,0
7585,2023,08_August,Fame Is the Spur,1,Consequatur aut quaerat. Aliquam quaerat facilis.,2023,8,0,en,7585_1,1,0
7586,2023,08_August,Death Be Not Proud,1,Vitae vel magni. Aut hic porro.,2023,8,0,en,7586_1,1,0
7587,2023,08_August,Françoise Sagan,1,Tenetur aut quidem. Quae earum deleniti.,2023,8,0,en,7587_1,1,0
7588,2023,08_August,No Country for Old Men,1,Similique impedit est. Debitis nobis aut.,2023,8,0,en,7588_1,1,0
7589,2023,08_August,Beneath the Bleeding,1,Architecto doloribus quo. Vel voluptate sit.,2023,8,0,en,7589_1,1,0
7590,2023,08_August,I Know Why the Caged Bird Sings,1,Possimus sunt rerum. Adipisci exercitationem id.,2023,8,0,en,7590_1,1,0
7591,2023,08_August,The Glory and the Dream,1,Omnis ea qui. Qui nihil sequi.,2023,8,0,en,7591_1,1,0
7592,2023,08_August,A Summer Bird-Cage,1,Ullam voluptatem voluptatum. Ipsa dolor fugit.,2023,8,0,en,7592_1,1,0
7593,2023,08_August,In Dubious Battle,1,Explicabo enim assumenda. Necessitatibus inventore eum.,2023,8,0,en,7593_1,1,0
7594,2023,08_August,Jacob Have I Loved,1,,2023,8,0,en,7594_1,1,0
7595,2023,07_July,Blue Remembered Earth,6,,2023,7,0,en,7595_1,1,0
7596,2023,08_August,Tirra Lirra by the River,6,,2023,8,0,en,7596_1,1,0
7597,2023,08_August,Fair Stood the Wind for France,6,,2023,8,0,en,7597_1,1,0
7598,2023,08_August,Paths of Glory,6,,2023,8,0,en,7598_1,1,0
7599,2023,08_August,"Absalom, Absalom!",6,,2023,8,0,en,7599_1,1,0
7600,2023,08_August,Cover Her Face,6,,2023,8,0,en,7600_1,1,0
7601,2023,08_August,The Green Bay Tree,6,,2023,8,0,en,7601_1,1,0
7602,2023,08_August,Fair Stood the Wind for France,6,,2023,8,0,en,7602_1,1,0
7603,2023,08_August,The Daffodil Sky,6,,2023,8,0,en,7603_1,1,0
7604,2023,08_August,Blithe Spirit,6,,2023,8,0,en,7604_1,1,0
7605,2023,08_August,Dulce et Decorum Est,6,,2023,8,0,en,7605_1,1,0
7606,2023,08_August,A Farewell to Arms,6,,2023,8,0,en,7606_1,1,0
7607,2023,08_August,"Absalom, Absalom!",6,,2023,8,0,en,7607_1,1,0
7608,2023,08_August,An Acceptable Time,6,,2023,8,0,en,7608_1,1,0
7609,2023,08_August,The Millstone,6,,2023,8,0,en,7609_1,1,0
7610,2023,08_August,Sleep the Brave,6,,2023,8,0,en,7610_1,1,0
7611,2023,06_June,A Passage to India,3,Dolorem omnis recusandae. Voluptas cum eos.,2023,6,0,en,7611_1,1,0
7612,2023,06_June,"Such, Such Were the Joys",3,Et reiciendis commodi. Magnam voluptatem est.,2023,6,0,en,7612_1,1,0
7613,2023,06_June,The Lathe of Heaven,3,Quis illo ea. Aut totam ipsum.,2023,6,0,en,7613_1,1,0
7614,2023,06_June,The Way of All Flesh,3,Harum aut corrupti. Rem autem quod.,2023,6,0,en,7614_1,1,0
7615,2023,06_June,Eyeless in Gaza,3,Omnis tempora dolores. Vitae quo et.,2023,6,0,en,7615_1,1,0
7616,2023,06_June,Gone with the Wind,3,At molestias consequuntur. Excepturi dolorem quasi.,2023,6,0,en,7616_1,1,0
7617,2023,06_June,Mr Standfast,3,Tempore deserunt qui. Laborum necessitatibus dolor.,2023,6,0,en,7617_1,1,0
7618,2023,06_June,Let Us Now Praise Famous Men,3,Eos corporis aut. Ducimus mollitia et.,2023,6,0,en,7618_1,1,0
7619,2023,06_June,The Moving Toyshop,3,Sed dolor quas. Ducimus harum sapiente.,2023,6,0,en,7619_1,1,0
7620,2023,06_June,This Lime Tree Bower,3,Similique molestiae dolores. Quam eum dolorum.,2023,6,0,en,7620_1,1,0
7621,2023,06_June,Françoise Sagan,3,Quibusdam sed possimus. Ullam commodi voluptatem.,2023,6,0,en,7621_1,1,0
7622,2023,06_June,The Wealth of Nations,3,Maxime consectetur impedit. Doloremque qui nisi.,2023,6,0,en,7622_1,1,0
7623,2023,06_June,A Time of Gifts,3,Aut aliquid nisi. Fugiat ipsam magni.,2023,6,0,en,7623_1,1,0
7624,2023,06_June,East of Eden,3,Rerum sequi et. Blanditiis aut qui.,2023,6,0,en,7624_1,1,0
7625,2023,06_June,The Road Less Traveled,3,Laboriosam occaecati velit. Nobis et maxime.,2023,6,0,en,7625_1,1,0
7626,2023,06_June,The Golden Apples of the Sun,3,Saepe ipsam natus. Error quos aut.,2023,6,0,en,7626_1,1,0
7627,2023,06_June,To Sail Beyond the Sunset,3,Eius cupiditate voluptatum. Quia sunt itaque.,2023,6,0,en,7627_1,1,0
7628,2023,06_June,Antic Hay,3,Quas omnis est. Et accusantium nihil.,2023,6,0,en,7628_1,1,0
7629,2023,09_September,Of Mice and Men,1,Molestias vel hic. Delectus et facere.,2023,9,0,en,7629_1,1,0
7630,2023,09_September,A Swiftly Tilting Planet,1,Similique suscipit facere. Architecto iusto atque.,2023,9,0,en,7630_1,1,0
7631,2023,09_September,The Grapes of Wrath,1,Ad voluptatem vel. Rem optio ut.,2023,9,0,en,7631_1,1,0
7632,2023,09_September,An Acceptable Time,1,Incidunt sunt perspiciatis. Et itaque et.,2023,9,0,en,7632_1,1,0
7633,2023,09_September,What's Become of Waring,1,Aspernatur sed laboriosam. Quis dicta error.,2023,9,0,en,7633_1,1,0
7634,2023,09_September,Some Buried Caesar,1,Deleniti ea rerum. Deleniti libero qui.,2023,9,0,en,7634_1,1,0
7635,2023,09_September,The Daffodil Sky,1,Porro aliquid inventore. Mollitia at itaque.,2023,9,0,en,7635_1,1,0
7636,2023,09_September,The Way of All Flesh,1,Autem labore quo. Error sint consectetur.,2023,9,0,en,7636_1,1,0
7637,2023,09_September,In a Glass Darkly,1,Itaque esse eos. A reprehenderit corporis.,2023,9,0,en,7637_1,1,0
7638,2023,09_September,No Longer at Ease,1,Hic laboriosam neque. Est deserunt iure.,2023,9,0,en,7638_1,1,0
7639,2023,09_September,Stranger in a Strange Land,1,Molestiae delectus at. Tempora voluptatem officia.,2023,9,0,en,7639_1,1,0
7640,2023,07_July,Pale Kings and Princes,3,Eos consectetur praesentium. Fugit et labore.,2023,7,0,en,7640_1,1,0
7641,2023,07_July,A Time of Gifts,3,Explicabo voluptatibus ipsam. Deleniti voluptatem delectus.,2023,7,0,en,7641_1,1,0
7642,2023,07_July,Ring of Bright Water,3,Ipsa minima sit. Qui magnam vel.,2023,7,0,en,7642_1,1,0
7643,2023,07_July,Arms and the Man,3,Corrupti fugiat qui. Voluptatem eligendi architecto.,2023,7,0,en,7643_1,1,0
7644,2023,07_July,Blood's a Rover,3,Natus nisi aliquid. Aspernatur vero perferendis.,2023,7,0,en,7644_1,1,0
7645,2023,07_July,Of Human Bondage,3,Quis voluptas odio. Neque nulla eveniet.,2023,7,0,en,7645_1,1,0
7646,2023,07_July,O Pioneers!,3,Et delectus vitae. Quasi expedita rerum.,2023,7,0,en,7646_1,1,0
7647,2023,07_July,The Heart Is a Lonely Hunter,3,Maiores non consequatur. Aut non tenetur.,2023,7,0,en,7647_1,1,0
7648,2023,07_July,Surprised by Joy,3,Accusantium expedita voluptatum. Qui repellat sint.,2023,7,0,en,7648_1,1,0
7649,2023,07_July,In a Glass Darkly,3,Earum modi et. Ut laudantium et.,2023,7,0,en,7649_1,1,0
7650,2023,07_July,The Last Temptation,3,Est architecto tempore. Aspernatur maiores in.,2023,7,0,en,7650_1,1,0
7651,2023,07_July,Moab Is My Washpot,3,Et magnam aperiam. Ullam temporibus dolorem.,2023,7,0,en,7651_1,1,0
7652,2023,07_July,Stranger in a Strange Land,3,Quo aut ea. Aut non magni.,2023,7,0,en,7652_1,1,0
7653,2023,07_July,Brandy of the Damned,3,Et itaque impedit. Ea dolor ab.,2023,7,0,en,7653_1,1,0
7654,2023,07_July,The Torment of Others,3,Sed quibusdam ut. Maxime et ipsa.,2023,7,0,en,7654_1,1,0
7655,2023,07_July,Of Mice and Men,3,Incidunt ea doloremque. Non tempore error.,2023,7,0,en,7655_1,1,0
7656,2023,07_July,Françoise Sagan,3,Nostrum rerum et. Odit incidunt quas.,2023,7,0,en,7656_1,1,0
7657,2023,07_July,I Sing the Body Electric,3,Et aut ea. Deleniti nisi cupiditate.,2023,7,0,en,7657_1,1,0
7658,2023,07_July,To Your Scattered Bodies Go,3,Placeat delectus nobis. Qui optio est.,2023,7,0,en,7658_1,1,0
7659,2023,08_August,The Line of Beauty,3,Accusamus asperiores voluptas. At autem enim.,2023,8,0,en,7659_1,1,0
7660,2023,08_August,The Wings of the Dove,3,Aut magnam similique. Fuga quia omnis.,2023,8,0,en,7660_1,1,0
7661,2023,08_August,When the Green Woods Laugh,3,Ipsa et vero. Numquam quisquam qui.,2023,8,0,en,7661_1,1,0
7662,2023,08_August,The Last Enemy,3,Quam ut vel. Vel reiciendis perferendis.,2023,8,0,en,7662_1,1,0
7663,2023,08_August,What's Become of Waring,3,Est enim nihil. Expedita cum et.,2023,8,0,en,7663_1,1,0
7664,2023,08_August,The Moon by Night,3,Placeat ea tenetur. Ad molestiae laudantium.,2023,8,0,en,7664_1,1,0
7665,2023,08_August,A Monstrous Regiment of Women,3,Iure optio voluptatum. Architecto vitae maiores.,2023,8,0,en,7665_1,1,0
7666,2023,08_August,The Glory and the Dream,3,Voluptatibus corporis aspernatur. Quisquam voluptas dignissimos.,2023,8,0,en,7666_1,1,0
7667,2023,08_August,Recalled to Life,3,Ratione dolor iste. Qui voluptatibus ullam.,2023,8,0,en,7667_1,1,0
7668,2023,08_August,That Good Night,3,Delectus laborum fugiat. Tempore excepturi consequatur.,2023,8,0,en,7668_1,1,0
7669,2023,08_August,The Sun Also Rises,3,Vero ut ut. Et et qui.,2023,8,0,en,7669_1,1,0
7670,2023,08_August,O Pioneers!,3,Sunt ut qui. Consequatur magnam excepturi.,2023,8,0,en,7670_1,1,0
7671,2023,08_August,An Evil Cradling,3,Sapiente autem et. Esse dolores ipsam.,2023,8,0,en,7671_1,1,0
7672,2023,08_August,The Last Enemy,3,Consequuntur libero aperiam. Fugit necessitatibus et.,2023,8,0,en,7672_1,1,0
7673,2023,08_August,In Death Ground,3,Impedit maiores quae. Recusandae at eveniet.,2023,8,0,en,7673_1,1,0
7674,2023,08_August,The Grapes of Wrath,3,Non optio tenetur. Dolores eum repudiandae.,2023,8,0,en,7674_1,1,0
7675,2023,08_August,The Wives of Bath,3,Qui sit earum. Aut sit modi.,2023,8,0,en,7675_1,1,0
7676,2018,03_March,Ego Dominus Tuus,7,Quia ut laudantium. Nobis voluptatum ut.,2018,3,0,en,7676_1,1,1
7677,2018,06_June,The Moon by Night,7,Sed qui dolorem. Consequuntur officiis illum.,2018,6,0,en,7677_1,1,1
7678,2019,01_January,In a Glass Darkly,7,In dolore quo. Qui dolores dicta.,2019,1,0,en,7678_1,1,0
7679,2019,05_May,Postern of Fate,7,Sapiente rem saepe. Iusto aut vel.,2019,5,0,en,7679_1,1,0
7680,2019,07_July,In a Glass Darkly,7,Qui non aperiam. Dolore quia harum.,2019,7,0,en,7680_1,1,0
7681,2020,05_May,To Sail Beyond the Sunset,7,Rerum quia quia. Et est voluptates.,2020,5,0,en,7681_1,1,0
7682,2020,05_May,The Mermaids Singing,7,Enim placeat laborum. Et dolor reiciendis.,2020,5,0,en,7682_1,1,0
7683,2020,06_June,The Little Foxes,7,Nemo tempore minus. Sit enim excepturi.,2020,6,0,en,7683_1,1,0
7684,2020,06_June,After Many a Summer Dies the Swan,7,Ipsam eos deleniti. Dolor facilis rerum.,2020,6,0,en,7684_1,1,0
7685,2020,10_October,Endless Night,7,Cupiditate quas doloremque. Corrupti consequuntur ullam.,2020,10,0,en,7685_1,1,0
7686,2021,02_February,Now Sleeps the Crimson Petal,7,Quae quasi facere. Accusamus sit molestias.,2021,2,0,en,7686_1,1,0
7687,2021,07_July,I Will Fear No Evil,7,Quaerat dignissimos reiciendis. Molestiae laborum omnis.,2021,7,0,en,7687_1,1,0
7688,2022,01_January,The Moving Finger,7,Suscipit incidunt sint. Accusantium earum eum.,2022,1,0,en,7688_1,1,0
7689,2022,01_January,Blithe Spirit,7,Ullam qui rem. Placeat ex illo.,2022,1,0,en,7689_1,1,0
7690,2022,03_March,A Farewell to Arms,7,Est ab ut. Quod consequatur rerum.,2022,3,0,en,7690_1,1,0
7691,2022,04_April,Beneath the Bleeding,7,Quia iste facilis. Animi aliquid aut.,2022,4,0,en,7691_1,1,0
7692,2022,07_July,Terrible Swift Sword,7,Sunt nobis voluptatibus. Corrupti tenetur et.,2022,7,0,en,7692_1,1,0
7693,2022,11_November,Wildfire at Midnight,7,Possimus qui sunt. Voluptatem unde assumenda.,2022,11,0,en,7693_1,1,0
7694,2023,01_January,"Such, Such Were the Joys",7,Veniam possimus aspernatur. Molestias unde quae.,2023,1,0,en,7694_1,1,0
7695,2023,02_February,The Wind's Twelve Quarters,7,Adipisci necessitatibus est. Rerum repudiandae reprehenderit.,2023,2,0,en,7695_1,1,0
7696,2023,07_July,Bury My Heart at Wounded Knee,7,Aperiam nemo et. Quod nihil enim.,2023,7,0,en,7696_1,1,0
7697,2023,09_September,Shall not Perish,6,,2023,9,0,en,7697_1,1,0
7698,2023,09_September,Number the Stars,6,,2023,9,0,en,7698_1,1,0
7699,2023,09_September,Consider Phlebas,6,,2023,9,0,en,7699_1,1,0
7700,2023,09_September,The Moon by Night,6,,2023,9,0,en,7700_1,1,0
7701,2023,09_September,The Curious Incident of the Dog in the Night-Time,6,,2023,9,0,en,7701_1,1,0
7702,2023,09_September,The Golden Bowl,6,,2023,9,0,en,7702_1,1,0
7703,2023,09_September,Rosemary Sutcliff,6,,2023,9,0,en,7703_1,1,0
7704,2023,09_September,The Lathe of Heaven,6,,2023,9,0,en,7704_1,1,0
7705,2023,09_September,In Dubious Battle,6,,2023,9,0,en,7705_1,1,0
7706,2017,10_October,That Hideous Strength,6,,2017,0,0,en,7706_1,1,1
7707,2023,12_December,A Farewell to Arms,6,,2013,0,0,en,7707_1,1,0
7708,2022,02_February,The Torment of Others,6,,2023,2,0,en,7708_1,1,0
7709,2023,12_December,For Whom the Bell Tolls,6,,2022,0,0,en,7709_1,1,0
7710,2023,07_July,Antic Hay,6,,2017,0,0,en,7710_1,1,0
7711,2023,03_March,That Hideous Strength,6,,2016,0,0,en,7711_1,1,0
7712,2017,09_September,The Daffodil Sky,6,,2023,0,0,en,7712_1,1,1
7713,2018,07_July,The Waste Land,6,,2023,0,0,en,7713_1,1,1
7714,2023,03_March,The Wind's Twelve Quarters,6,,2018,0,0,en,7714_1,1,0
7715,2023,03_March,Lilies of the Field,6,,2017,0,0,en,7715_1,1,0
7716,2023,07_July,Everything is Illuminated,6,,2018,0,0,en,7716_1,1,0
7717,2023,02_February,The Parliament of Man,6,,2020,0,0,en,7717_1,1,0
7718,2023,02_February,No Highway,6,,2023,0,0,en,7718_1,1,1
7719,2023,07_July,I Know Why the Caged Bird Sings,6,,2019,0,0,en,7719_1,1,0
7720,2023,10_October,A Monstrous Regiment of Women,1,Sit temporibus optio. Excepturi aut aliquam.,2023,10,0,en,7720_1,1,0
7721,2023,10_October,The Moving Toyshop,1,Voluptatem non explicabo. Facilis totam voluptates.,2023,10,0,en,7721_1,1,0
7722,2023,10_October,Beneath the Bleeding,1,Quasi quos est. Totam consequuntur eum.,2023,10,0,en,7722_1,1,0
7723,2023,10_October,A Glass of Blessings,1,Aut animi quisquam. Expedita accusantium consequuntur.,2023,10,0,en,7723_1,1,0
7724,2023,10_October,I Will Fear No Evil,1,Perferendis porro aut. Distinctio aut et.,2023,10,0,en,7724_1,1,0
7725,2023,10_October,Beneath the Bleeding,1,Et fugiat aut. Commodi sapiente vel.,2023,10,0,en,7725_1,1,0
7726,2023,10_October,I Will Fear No Evil,1,Facilis molestias ea. At aspernatur est.,2023,10,0,en,7726_1,1,0
7727,2023,10_October,"Absalom, Absalom!",1,Rerum quae provident. Non nesciunt adipisci.,2023,10,0,en,7727_1,1,0
7728,2023,10_October,Great Work of Time,1,Et dolore aut. Voluptates voluptatem molestiae.,2023,10,0,en,7728_1,1,0
7729,2023,10_October,The Wealth of Nations,1,Qui voluptas quia. Neque debitis perferendis.,2023,10,0,en,7729_1,1,0
7730,2023,10_October,A Confederacy of Dunces,1,Voluptatibus enim ratione. Ut pariatur expedita.,2023,10,0,en,7730_1,1,0
7731,2023,10_October,The Sun Also Rises,1,Perspiciatis officiis minima. Incidunt sapiente eum.,2023,10,0,en,7731_1,1,0
7732,2017,08_August,Oh! To be in England,6,,2023,0,0,en,7732_1,1,1
7733,2017,08_August,Great Work of Time,6,,2023,0,0,en,7733_1,1,1
7734,2017,12_December,Mr Standfast,6,,2023,0,0,en,7734_1,1,1
7735,2020,01_January,Death Be Not Proud,6,,2023,0,0,en,7735_1,1,0
7736,2020,01_January,By Grand Central Station I Sat Down and Wept,6,,2023,0,0,en,7736_1,1,1
7737,2023,09_September,Paths of Glory,3,Enim mollitia nostrum. Aut sint maxime.,2023,9,0,en,7737_1,1,0
7738,2023,09_September,This Side of Paradise,3,Rerum delectus quos. Quo dolores dignissimos.,2023,9,0,en,7738_1,1,0
7739,2023,09_September,An Instant In The Wind,3,Et natus quia. Quo et sit.,2023,9,0,en,7739_1,1,0
7740,2023,09_September,Dance Dance Dance,3,Nihil nemo architecto. Unde omnis nihil.,2023,9,0,en,7740_1,1,0
7741,2023,09_September,The Golden Bowl,3,Earum autem iusto. Consequatur aut ut.,2023,9,0,en,7741_1,1,0
7742,2023,09_September,Mother Night,3,Architecto praesentium placeat. Iusto et quod.,2023,9,0,en,7742_1,1,0
7743,2023,09_September,Tirra Lirra by the River,3,In eius quibusdam. Tempora saepe fugiat.,2023,9,0,en,7743_1,1,0
7744,2023,09_September,"Ah, Wilderness!",3,Atque aut dolor. Vel consequuntur et.,2023,9,0,en,7744_1,1,0
7745,2023,09_September,That Hideous Strength,3,Iusto autem asperiores. Non aut est.,2023,9,0,en,7745_1,1,0
7746,2023,09_September,Tiger! Tiger!,3,Aperiam alias dolorem. Esse eveniet amet.,2023,9,0,en,7746_1,1,0
7747,2023,09_September,Noli Me Tangere,3,Magni et cupiditate. Quidem esse aliquam.,2023,9,0,en,7747_1,1,0
7748,2023,09_September,The Far-Distant Oxus,3,Nam architecto ex. Eaque recusandae assumenda.,2023,9,0,en,7748_1,1,0
7749,2023,09_September,An Evil Cradling,3,Delectus corporis fuga. Cum accusamus consequatur.,2023,9,0,en,7749_1,1,0
7750,2023,09_September,The Skull Beneath the Skin,3,Maiores dolor sint. Excepturi ipsam ut.,2023,9,0,en,7750_1,1,0
7751,2023,09_September,Great Work of Time,3,Ducimus est quis. Voluptatum non dolorem.,2023,9,0,en,7751_1,1,0
7752,2023,09_September,Let Us Now Praise Famous Men,3,Tenetur sint natus. Maxime id rem.,2023,9,0,en,7752_1,1,0
7753,2023,09_September,Waiting for the Barbarians,3,Nulla rem dolore. Omnis repellat ut.,2023,9,0,en,7753_1,1,0
7754,2018,06_June,"Those Barren Leaves, Thrones, Dominations",7,Doloremque vero libero. Corporis aut eos.,2018,6,0,en,7754_1,1,1
7755,2018,06_June,Taming a Sea Horse,7,Et et hic. Animi qui sint.,2018,6,0,en,7755_1,1,1
7756,2019,03_March,After Many a Summer Dies the Swan,7,Ut fuga est. Officia perspiciatis qui.,2019,3,0,en,7756_1,1,0
7757,2021,12_December,The Heart Is a Lonely Hunter,7,Error omnis ullam. Voluptatum et eos.,2021,12,0,en,7757_1,1,0
7758,2022,10_October,Gone with the Wind,7,Incidunt vel corporis. Consequuntur quis et.,2022,10,0,en,7758_1,1,0
7759,2022,02_February,Consider the Lilies,6,,2023,0,0,en,7759_1,1,0
7760,2018,10_October,Specimen Days,6,,2023,0,0,en,7760_1,1,1
7761,2019,05_May,Number the Stars,6,,2023,0,0,en,7761_1,1,0
7762,2023,10_October,The Needle's Eye,9,Earum nisi et. Ut natus minima.,2023,10,0,en,7762_1,1,0
7763,2023,10_October,The Lathe of Heaven,9,Est sunt vero. Eos accusamus est.,2023,10,0,en,7763_1,1,0
7764,2023,10_October,The Cricket on the Hearth,9,Officia cupiditate ex. Ea accusantium ratione.,2023,10,0,en,7764_1,1,0
7765,2023,10_October,Beyond the Mexique Bay,9,Ipsum tenetur quam. Nulla et doloribus.,2023,10,0,en,7765_1,1,0
7766,2023,10_October,No Longer at Ease,9,Ut quae perspiciatis. Minima praesentium et.,2023,10,0,en,7766_1,1,0
7767,2023,10_October,Recalled to Life,9,Eos quia ex. Voluptates fugit et.,2023,10,0,en,7767_1,1,0
7768,2023,10_October,That Hideous Strength,9,Consequuntur adipisci accusantium. Ut optio magni.,2023,10,0,en,7768_1,1,0
7769,2023,10_October,The Stars' Tennis Balls,9,Dolores est ullam. Aut voluptates corporis.,2023,10,0,en,7769_1,1,0
7770,2023,10_October,Cover Her Face,9,Ipsam et ratione. Officia minima possimus.,2023,10,0,en,7770_1,1,0
7771,2023,10_October,Behold the Man,9,Nesciunt nisi consectetur. Est placeat voluptatem.,2023,10,0,en,7771_1,1,0
7772,2023,10_October,The Mermaids Singing,9,Labore at est. Molestiae labore odio.,2023,10,0,en,7772_1,1,0
7773,2023,10_October,Everything is Illuminated,9,Quam quod rerum. Unde eveniet dolorem.,2023,10,0,en,7773_1,1,0
7774,2023,10_October,Things Fall Apart,9,Eos quae eveniet. Et quisquam reiciendis.,2023,10,0,en,7774_1,1,0
7775,2023,10_October,"Look Homeward, Angel",9,Ducimus porro excepturi. Commodi porro amet.,2023,10,0,en,7775_1,1,0
7776,2023,10_October,I Sing the Body Electric,9,Aliquid soluta sunt. Recusandae minus modi.,2023,10,0,en,7776_1,1,0
7777,2023,10_October,That Good Night,9,Qui maxime laborum. Ut molestiae odit.,2023,10,0,en,7777_1,1,0
7778,2023,10_October,The Moving Toyshop,9,Dolor esse ullam. Cum atque voluptatibus.,2023,10,0,en,7778_1,1,0
7779,2023,10_October,That Hideous Strength,9,Est nobis illum. Sit aut reprehenderit.,2023,10,0,en,7779_1,1,0
7780,2023,10_October,Precious Bane,9,Consequuntur animi aut. Vitae ullam sit.,2023,10,0,en,7780_1,1,0
7781,2023,10_October,Ring of Bright Water,9,Iste dolores voluptas. Aut consequatur atque.,2023,10,0,en,7781_1,1,0
7782,2023,10_October,The Lathe of Heaven,9,Assumenda in esse. Nesciunt nulla est.,2023,10,0,en,7782_1,1,0
7783,2023,10_October,The House of Mirth,9,Et deleniti fugiat. Et modi aut.,2023,10,0,en,7783_1,1,0
7784,2023,10_October,Fair Stood the Wind for France,9,Tenetur rerum dolor. Laudantium ipsum voluptas.,2023,10,0,en,7784_1,1,0
7785,2023,10_October,This Lime Tree Bower,10,Quae eum voluptas. Perferendis voluptas earum.,2023,10,0,en,7785_1,1,0
7786,2023,10_October,Recalled to Life,3,Laboriosam et fuga. Placeat voluptatem non.,2023,10,0,en,7786_1,1,0
7787,2023,10_October,Moab Is My Washpot,3,Quis et ad. Doloribus et et.,2023,10,0,en,7787_1,1,0
7788,2023,10_October,For Whom the Bell Tolls,3,Sunt ratione incidunt. Sapiente dolorem officia.,2023,10,0,en,7788_1,1,0
7789,2023,10_October,"If Not Now, When?",3,Voluptatem necessitatibus id. Harum esse nam.,2023,10,0,en,7789_1,1,0
7790,2023,10_October,The Skull Beneath the Skin,3,Praesentium optio officiis. Ut laudantium et.,2023,10,0,en,7790_1,1,0
